ID,Edad,Salario,Ciudad
6015,55.0,1640.0,Quito
6016,20.0,2487.0,Quito
6017,40.0,2493.0,Loja
6018,49.0,2309.0,Cuenca
6019,62.0,1704.0,Cuenca
6020,33.0,1458.0,Guayaquil
6021,22.0,2216.0,Quito
6022,21.0,1512.0,Cuenca
6023,38.0,2318.0,Loja
6024,57.0,1810.0,Cuenca
6025,31.0,974.0,Quito
6026,56.0,1117.0,Loja
6027,48.0,1140.0,Quito
6028,31.0,2809.0,Cuenca
6029,23.0,661.0,Cuenca
6030,29.0,2503.0,Cuenca
6031,33.0,2482.0,Quito
6032,34.0,2728.0,Loja
6033,62.0,1224.0,Cuenca
6034,40.0,968.0,Cuenca
6035,31.0,2309.0,Cuenca
6036,24.0,520.0,Guayaquil
6037,63.0,759.0,Guayaquil
6038,49.0,1639.0,Loja
6039,32.0,1936.0,Quito
6040,61.0,1036.0,Cuenca
6041,34.0,1451.0,Cuenca
6042,58.0,2479.0,Quito
6043,64.0,2340.0,Quito
6044,61.0,2356.0,Loja
6045,51.0,1350.0,Quito
6046,22.0,2471.0,Cuenca
6047,62.0,1780.0,Loja
6048,44.0,1691.0,Guayaquil
6049,40.0,1032.0,Loja
6050,57.0,2562.0,Loja
6051,31.0,2597.0,Loja
6052,32.0,803.0,Quito
6053,60.0,915.0,Cuenca
6054,50.0,804.0,Quito
6055,48.0,2743.0,Cuenca
6056,52.0,1312.0,Quito
6057,34.0,2935.0,Loja
6058,45.0,2484.0,Cuenca
6059,36.0,1212.0,Quito
6060,63.0,2181.0,Loja
6061,40.0,1833.0,Guayaquil
6062,49.0,674.0,Quito
6063,57.0,1589.0,Quito
6064,30.0,1916.0,Guayaquil
6065,37.0,2487.0,Quito
6066,52.0,2826.0,Guayaquil
6067,22.0,1257.0,Cuenca
6068,26.0,2910.0,Guayaquil
6069,46.0,2272.0,Loja
6070,23.0,670.0,Guayaquil
6071,42.0,1574.0,Cuenca
6072,48.0,1851.0,Guayaquil
6073,39.0,1164.0,Guayaquil
6074,19.0,1091.0,Cuenca
6075,62.0,1668.0,Quito
6076,22.0,2821.0,Quito
6077,44.0,2910.0,Loja
6078,42.0,1848.0,Loja
6079,25.0,1347.0,Guayaquil
6080,18.0,2845.0,Quito
6081,37.0,993.0,Quito
6082,61.0,1045.0,Guayaquil
6083,40.0,2851.0,Cuenca
6084,49.0,1990.0,Quito
6085,28.0,1403.0,Loja
6086,56.0,2786.0,Guayaquil
6087,64.0,2040.0,Cuenca
6088,41.0,1383.0,Loja
6089,28.0,2957.0,Quito
6090,46.0,2865.0,Cuenca
6091,43.0,1404.0,Loja
6092,33.0,1119.0,Guayaquil
6093,52.0,1452.0,Cuenca
6094,37.0,819.0,Cuenca
6095,63.0,1375.0,Guayaquil
6096,20.0,2876.0,Quito
6097,18.0,2400.0,Quito
6098,64.0,1252.0,Cuenca
6099,18.0,1879.0,Cuenca
6100,34.0,1537.0,Cuenca
6101,19.0,570.0,Loja
6102,46.0,2335.0,Cuenca
6103,37.0,2046.0,Quito
6104,23.0,605.0,Guayaquil
6105,25.0,1269.0,Guayaquil
6106,46.0,2509.0,Guayaquil
6107,50.0,2743.0,Cuenca
6108,20.0,2692.0,Cuenca
6109,52.0,1873.0,Guayaquil
6110,22.0,2209.0,Loja
6111,44.0,715.0,Loja
6112,61.0,1616.0,Loja
6113,29.0,759.0,Loja
6114,37.0,1433.0,Quito
6115,62.0,1074.0,Guayaquil
6116,37.0,2064.0,Quito
6117,26.0,2310.0,Cuenca
6118,56.0,784.0,Loja
6119,21.0,2454.0,Loja
6120,36.0,2919.0,Guayaquil
6121,55.0,569.0,Loja
6122,44.0,878.0,Guayaquil
6123,62.0,1802.0,Cuenca
6124,60.0,2849.0,Loja
6125,30.0,754.0,Loja
6126,30.0,2207.0,Quito
6127,39.0,1191.0,Guayaquil
6128,45.0,1787.0,Guayaquil
6129,64.0,1333.0,Loja
6130,62.0,2971.0,Quito
6131,39.0,2760.0,Loja
6132,60.0,2535.0,Guayaquil
6133,36.0,2467.0,Guayaquil
6134,25.0,599.0,Loja
6135,25.0,2352.0,Cuenca
6136,59.0,2855.0,Loja
6137,43.0,2071.0,Quito
6138,43.0,611.0,Guayaquil
6139,40.0,682.0,Guayaquil
6140,60.0,664.0,Loja
6141,30.0,2637.0,Cuenca
6142,45.0,2523.0,Guayaquil
6143,26.0,954.0,Loja
6144,37.0,2785.0,Cuenca
6145,36.0,2522.0,Loja
6146,56.0,1226.0,Loja
6147,29.0,2605.0,Loja
6148,32.0,1041.0,Guayaquil
6149,48.0,2437.0,Cuenca
6150,31.0,1521.0,Quito
6151,28.0,2949.0,Quito
6152,43.0,1341.0,Guayaquil
6153,59.0,2202.0,Guayaquil
6154,44.0,2189.0,Loja
6155,28.0,1018.0,Loja
6156,55.0,696.0,Cuenca
6157,51.0,2593.0,Loja
6158,60.0,1920.0,Cuenca
6159,36.0,2188.0,Loja
6160,23.0,1499.0,Loja
6161,63.0,2621.0,Quito
6162,55.0,2137.0,Guayaquil
6163,59.0,2882.0,Cuenca
6164,45.0,2370.0,Quito
6165,18.0,1132.0,Loja
6166,52.0,1074.0,Quito
6167,57.0,2843.0,Cuenca
6168,25.0,1607.0,Guayaquil
6169,64.0,1538.0,Quito
6170,24.0,2390.0,Cuenca
6171,28.0,977.0,Loja
6172,56.0,2866.0,Quito
6173,21.0,2915.0,Guayaquil
6174,42.0,866.0,Cuenca
6175,29.0,2336.0,Guayaquil
6176,43.0,2925.0,Loja
6177,55.0,2215.0,Guayaquil
6178,63.0,2117.0,Loja
6179,29.0,512.0,Loja
6180,60.0,1035.0,Quito
6181,54.0,2817.0,Loja
6182,63.0,875.0,Guayaquil
6183,41.0,2224.0,Quito
6184,33.0,756.0,Loja
6185,30.0,2764.0,Cuenca
6186,42.0,949.0,Cuenca
6187,21.0,1393.0,Loja
6188,28.0,1684.0,Quito
6189,49.0,2579.0,Quito
6190,24.0,2347.0,Quito
6191,63.0,1783.0,Guayaquil
6192,28.0,1808.0,Cuenca
6193,45.0,1109.0,Loja
6194,58.0,1416.0,Loja
6195,40.0,2125.0,Cuenca
6196,62.0,647.0,Guayaquil
6197,40.0,1155.0,Quito
6198,45.0,2614.0,Cuenca
6199,60.0,2316.0,Loja
6200,64.0,1802.0,Guayaquil
6201,43.0,942.0,Loja
6202,42.0,898.0,Quito
6203,46.0,1651.0,Cuenca
6204,36.0,2733.0,Quito
6205,50.0,2716.0,Guayaquil
6206,53.0,2207.0,Cuenca
6207,31.0,2487.0,Quito
6208,31.0,2170.0,Quito
6209,52.0,2081.0,Quito
6210,47.0,1006.0,Guayaquil
6211,45.0,660.0,Quito
6212,34.0,839.0,Loja
6213,20.0,2325.0,Cuenca
6214,33.0,1998.0,Cuenca
6215,63.0,2123.0,Quito
6216,47.0,1986.0,Guayaquil
6217,46.0,2006.0,Loja
6218,62.0,1676.0,Loja
6219,32.0,1322.0,Cuenca
6220,63.0,1284.0,Cuenca
6221,42.0,630.0,Loja
6222,55.0,1975.0,Cuenca
6223,59.0,1999.0,Quito
6224,64.0,1280.0,Loja
6225,55.0,2207.0,Cuenca
6226,40.0,2269.0,Quito
6227,42.0,1818.0,Quito
6228,59.0,2438.0,Loja
6229,24.0,1958.0,Quito
6230,39.0,875.0,Loja
6231,34.0,2751.0,Quito
6232,35.0,1160.0,Loja
6233,58.0,2622.0,Loja
6234,27.0,1903.0,Loja
6235,27.0,1240.0,Loja
6236,24.0,803.0,Quito
6237,55.0,1585.0,Loja
6238,44.0,1285.0,Cuenca
6239,50.0,1710.0,Quito
6240,18.0,728.0,Loja
6241,61.0,2354.0,Quito
6242,51.0,767.0,Quito
6243,21.0,753.0,Quito
6244,34.0,1369.0,Quito
6245,21.0,2634.0,Loja
6246,60.0,1704.0,Quito
6247,43.0,1548.0,Cuenca
6248,21.0,2769.0,Quito
6249,18.0,1489.0,Quito
6250,24.0,896.0,Cuenca
6251,47.0,1437.0,Loja
6252,26.0,939.0,Cuenca
6253,52.0,2427.0,Guayaquil
6254,25.0,2858.0,Cuenca
6255,41.0,2507.0,Loja
6256,36.0,534.0,Cuenca
6257,53.0,2764.0,Quito
6258,60.0,1220.0,Loja
6259,44.0,1018.0,Guayaquil
6260,49.0,768.0,Loja
6261,31.0,1137.0,Quito
6262,35.0,1848.0,Guayaquil
6263,45.0,1879.0,Loja
6264,46.0,589.0,Loja
6265,33.0,1565.0,Quito
6266,52.0,1888.0,Cuenca
6267,64.0,2194.0,Cuenca
6268,48.0,1889.0,Guayaquil
6269,21.0,2835.0,Quito
6270,54.0,980.0,Quito
6271,34.0,1000.0,Cuenca
6272,56.0,2161.0,Cuenca
6273,63.0,2599.0,Guayaquil
6274,43.0,602.0,Cuenca
6275,56.0,1947.0,Guayaquil
6276,58.0,2463.0,Loja
6277,21.0,2139.0,Guayaquil
6278,47.0,1827.0,Guayaquil
6279,47.0,2974.0,Guayaquil
6280,39.0,2179.0,Loja
6281,28.0,2657.0,Cuenca
6282,19.0,2088.0,Guayaquil
6283,61.0,567.0,Cuenca
6284,29.0,2936.0,Guayaquil
6285,47.0,2173.0,Cuenca
6286,53.0,807.0,Guayaquil
6287,35.0,1875.0,Cuenca
6288,43.0,2322.0,Quito
6289,24.0,1589.0,Loja
6290,18.0,959.0,Guayaquil
6291,43.0,2894.0,Loja
6292,40.0,2872.0,Guayaquil
6293,43.0,1166.0,Quito
6294,62.0,2122.0,Quito
6295,23.0,1556.0,Loja
6296,23.0,567.0,Guayaquil
6297,61.0,2734.0,Cuenca
6298,25.0,2739.0,Guayaquil
6299,41.0,1736.0,Cuenca
6300,39.0,2123.0,Loja
6301,36.0,2975.0,Loja
6302,54.0,1874.0,Quito
6303,35.0,2763.0,Cuenca
6304,48.0,676.0,Guayaquil
6305,54.0,2088.0,Quito
6306,47.0,1853.0,Loja
6307,59.0,1125.0,Quito
6308,50.0,678.0,Guayaquil
6309,27.0,894.0,Guayaquil
6310,54.0,1668.0,Loja
6311,29.0,1375.0,Quito
6312,47.0,1461.0,Cuenca
6313,44.0,697.0,Cuenca
6314,56.0,1468.0,Cuenca
6315,26.0,1168.0,Guayaquil
6316,38.0,1776.0,Quito
6317,29.0,2410.0,Cuenca
6318,46.0,571.0,Quito
6319,50.0,722.0,Loja
6320,60.0,2823.0,Cuenca
6321,32.0,1769.0,Quito
6322,19.0,1864.0,Guayaquil
6323,56.0,1423.0,Loja
6324,61.0,970.0,Loja
6325,35.0,2554.0,Loja
6326,20.0,687.0,Loja
6327,24.0,2551.0,Guayaquil
6328,60.0,2168.0,Guayaquil
6329,35.0,1648.0,Cuenca
6330,61.0,1459.0,Guayaquil
6331,55.0,1129.0,Guayaquil
6332,54.0,1274.0,Loja
6333,50.0,859.0,Guayaquil
6334,61.0,1017.0,Loja
6335,48.0,1843.0,Quito
6336,28.0,2469.0,Quito
6337,21.0,1420.0,Quito
6338,35.0,1434.0,Quito
6339,21.0,2486.0,Quito
6340,51.0,1400.0,Quito
6341,46.0,2228.0,Quito
6342,41.0,2946.0,Loja
6343,39.0,1869.0,Loja
6344,19.0,1718.0,Loja
6345,61.0,2715.0,Loja
6346,23.0,876.0,Guayaquil
6347,59.0,2274.0,Guayaquil
6348,42.0,2005.0,Cuenca
6349,38.0,1767.0,Guayaquil
6350,33.0,1510.0,Loja
6351,48.0,1694.0,Loja
6352,31.0,1730.0,Quito
6353,56.0,1677.0,Quito
6354,45.0,2595.0,Cuenca
6355,49.0,2172.0,Guayaquil
6356,45.0,2428.0,Loja
6357,26.0,672.0,Guayaquil
6358,62.0,2945.0,Cuenca
6359,39.0,793.0,Quito
6360,49.0,1051.0,Loja
6361,22.0,1970.0,Quito
6362,40.0,1539.0,Loja
6363,22.0,2162.0,Quito
6364,59.0,1384.0,Quito
6365,49.0,1872.0,Cuenca
6366,27.0,1726.0,Guayaquil
6367,56.0,633.0,Quito
6368,32.0,1270.0,Loja
6369,24.0,1589.0,Guayaquil
6370,46.0,979.0,Guayaquil
6371,64.0,1362.0,Quito
6372,20.0,958.0,Quito
6373,36.0,1125.0,Quito
6374,27.0,658.0,Guayaquil
6375,45.0,2708.0,Cuenca
6376,46.0,1777.0,Quito
6377,32.0,2507.0,Guayaquil
6378,52.0,2420.0,Guayaquil
6379,23.0,1439.0,Loja
6380,29.0,2072.0,Quito
6381,64.0,2702.0,Cuenca
6382,55.0,931.0,Loja
6383,30.0,1550.0,Quito
6384,46.0,1503.0,Loja
6385,36.0,2614.0,Quito
6386,20.0,2643.0,Loja
6387,25.0,714.0,Cuenca
6388,25.0,2741.0,Loja
6389,37.0,2170.0,Loja
6390,64.0,1813.0,Loja
6391,21.0,1384.0,Quito
6392,38.0,2586.0,Quito
6393,20.0,2387.0,Cuenca
6394,62.0,1438.0,Loja
6395,25.0,1438.0,Guayaquil
6396,40.0,705.0,Loja
6397,33.0,1441.0,Guayaquil
6398,30.0,1054.0,Guayaquil
6399,20.0,2019.0,Loja
6400,26.0,1270.0,Guayaquil
6401,31.0,748.0,Guayaquil
6402,30.0,1597.0,Loja
6403,24.0,872.0,Quito
6404,32.0,2354.0,Loja
6405,24.0,1334.0,Cuenca
6406,55.0,1201.0,Guayaquil
6407,51.0,2685.0,Cuenca
6408,58.0,1441.0,Guayaquil
6409,39.0,2991.0,Quito
6410,41.0,2900.0,Guayaquil
6411,54.0,1495.0,Loja
6412,61.0,1293.0,Guayaquil
6413,18.0,2958.0,Cuenca
6414,27.0,1177.0,Loja
6415,60.0,2313.0,Cuenca
6416,33.0,2061.0,Quito
6417,63.0,952.0,Cuenca
6418,25.0,2966.0,Cuenca
6419,42.0,2997.0,Cuenca
6420,29.0,1638.0,Loja
6421,42.0,550.0,Quito
6422,34.0,1892.0,Quito
6423,43.0,2038.0,Quito
6424,63.0,709.0,Cuenca
6425,31.0,1387.0,Loja
6426,58.0,2426.0,Loja
6427,53.0,1349.0,Loja
6428,40.0,2377.0,Cuenca
6429,60.0,1126.0,Quito
6430,23.0,1958.0,Cuenca
6431,64.0,1750.0,Loja
6432,22.0,1162.0,Cuenca
6433,60.0,767.0,Guayaquil
6434,42.0,2663.0,Quito
6435,35.0,2123.0,Quito
6436,30.0,2353.0,Loja
6437,60.0,1253.0,Cuenca
6438,31.0,1852.0,Loja
6439,45.0,2368.0,Cuenca
6440,35.0,1563.0,Guayaquil
6441,45.0,681.0,Quito
6442,44.0,2013.0,Quito
6443,49.0,1402.0,Cuenca
6444,64.0,1642.0,Quito
6445,26.0,2805.0,Cuenca
6446,57.0,2006.0,Loja
6447,49.0,2639.0,Guayaquil
6448,37.0,2502.0,Cuenca
6449,45.0,1684.0,Guayaquil
6450,50.0,648.0,Loja
6451,21.0,2664.0,Loja
6452,63.0,2592.0,Loja
6453,51.0,2300.0,Cuenca
6454,20.0,2521.0,Guayaquil
6455,43.0,2342.0,Guayaquil
6456,25.0,2536.0,Quito
6457,23.0,2781.0,Cuenca
6458,33.0,1898.0,Quito
6459,41.0,2070.0,Quito
6460,56.0,2373.0,Cuenca
6461,47.0,2472.0,Quito
6462,62.0,2744.0,Quito
6463,30.0,2572.0,Quito
6464,22.0,2942.0,Loja
6465,42.0,1213.0,Cuenca
6466,37.0,2308.0,Loja
6467,35.0,722.0,Quito
6468,64.0,1363.0,Quito
6469,35.0,1029.0,Loja
6470,19.0,1711.0,Quito
6471,27.0,1925.0,Cuenca
6472,62.0,2804.0,Guayaquil
6473,64.0,1153.0,Loja
6474,29.0,1659.0,Guayaquil
6475,64.0,2342.0,Guayaquil
6476,30.0,943.0,Guayaquil
6477,64.0,2965.0,Loja
6478,28.0,1073.0,Quito
6479,36.0,2676.0,Cuenca
6480,52.0,1510.0,Quito
6481,56.0,840.0,Cuenca
6482,43.0,1780.0,Quito
6483,63.0,599.0,Guayaquil
6484,31.0,2586.0,Guayaquil
6485,62.0,2810.0,Cuenca
6486,61.0,649.0,Loja
6487,41.0,2156.0,Quito
6488,58.0,1853.0,Guayaquil
6489,18.0,1643.0,Cuenca
6490,60.0,2107.0,Quito
6491,39.0,2766.0,Cuenca
6492,40.0,2337.0,Loja
6493,36.0,743.0,Loja
6494,35.0,1086.0,Quito
6495,29.0,2737.0,Loja
6496,45.0,1355.0,Quito
6497,45.0,2646.0,Quito
6498,50.0,2535.0,Loja
6499,36.0,1329.0,Cuenca
6500,45.0,1886.0,Cuenca
6501,54.0,2216.0,Quito
6502,43.0,2187.0,Guayaquil
6503,52.0,555.0,Quito
6504,51.0,2225.0,Cuenca
6505,52.0,2453.0,Quito
6506,57.0,1545.0,Cuenca
6507,33.0,684.0,Loja
6508,55.0,1021.0,Quito
6509,30.0,2101.0,Quito
6510,40.0,2811.0,Loja
6511,39.0,1748.0,Loja
6512,33.0,2158.0,Guayaquil
6513,45.0,1561.0,Loja
6514,52.0,1502.0,Guayaquil
6515,62.0,2670.0,Loja
6516,63.0,2848.0,Cuenca
6517,25.0,2517.0,Quito
6518,61.0,2428.0,Loja
6519,39.0,893.0,Cuenca
6520,38.0,2117.0,Loja
6521,43.0,1160.0,Quito
6522,57.0,1928.0,Loja
6523,38.0,1654.0,Loja
6524,42.0,568.0,Quito
6525,58.0,819.0,Loja
6526,18.0,2724.0,Quito
6527,23.0,1083.0,Guayaquil
6528,40.0,2364.0,Loja
6529,40.0,1683.0,Cuenca
6530,60.0,1081.0,Loja
6531,60.0,2267.0,Quito
6532,40.0,2056.0,Quito
6533,49.0,2298.0,Cuenca
6534,47.0,610.0,Cuenca
6535,30.0,1498.0,Quito
6536,60.0,1257.0,Guayaquil
6537,35.0,782.0,Guayaquil
6538,40.0,2242.0,Quito
6539,32.0,2741.0,Guayaquil
6540,50.0,1570.0,Cuenca
6541,38.0,2889.0,Guayaquil
6542,56.0,1893.0,Cuenca
6543,40.0,1300.0,Loja
6544,44.0,630.0,Cuenca
6545,62.0,1793.0,Loja
6546,61.0,2463.0,Cuenca
6547,35.0,560.0,Cuenca
6548,41.0,2711.0,Guayaquil
6549,64.0,2048.0,Cuenca
6550,57.0,771.0,Quito
6551,59.0,2281.0,Loja
6552,24.0,2680.0,Loja
6553,37.0,1767.0,Cuenca
6554,44.0,1957.0,Quito
6555,23.0,537.0,Cuenca
6556,44.0,2394.0,Cuenca
6557,26.0,1842.0,Guayaquil
6558,62.0,973.0,Cuenca
6559,48.0,558.0,Cuenca
6560,38.0,2463.0,Guayaquil
6561,43.0,2418.0,Guayaquil
6562,57.0,1403.0,Quito
6563,62.0,882.0,Guayaquil
6564,30.0,1911.0,Loja
6565,40.0,584.0,Loja
6566,37.0,2033.0,Quito
6567,54.0,2840.0,Cuenca
6568,45.0,1590.0,Quito
6569,34.0,628.0,Guayaquil
6570,45.0,2576.0,Cuenca
6571,58.0,2068.0,Quito
6572,19.0,1191.0,Quito
6573,42.0,2460.0,Loja
6574,58.0,632.0,Quito
6575,23.0,1708.0,Cuenca
6576,28.0,1145.0,Quito
6577,55.0,2112.0,Quito
6578,23.0,1015.0,Guayaquil
6579,62.0,2545.0,Quito
6580,28.0,2363.0,Cuenca
6581,31.0,2712.0,Loja
6582,19.0,1432.0,Loja
6583,57.0,2163.0,Loja
6584,20.0,1056.0,Loja
6585,52.0,2171.0,Guayaquil
6586,50.0,1492.0,Cuenca
6587,41.0,2128.0,Guayaquil
6588,36.0,2191.0,Loja
6589,35.0,1256.0,Guayaquil
6590,41.0,1604.0,Quito
6591,62.0,1770.0,Cuenca
6592,52.0,1148.0,Quito
6593,18.0,1909.0,Guayaquil
6594,53.0,1491.0,Quito
6595,42.0,1830.0,Guayaquil
6596,62.0,1127.0,Guayaquil
6597,60.0,2554.0,Cuenca
6598,51.0,2449.0,Cuenca
6599,42.0,1453.0,Cuenca
6600,33.0,2342.0,Loja
6601,51.0,2620.0,Cuenca
6602,46.0,509.0,Quito
6603,36.0,2096.0,Cuenca
6604,40.0,621.0,Cuenca
6605,36.0,1186.0,Cuenca
6606,42.0,2509.0,Guayaquil
6607,33.0,940.0,Guayaquil
6608,26.0,1090.0,Cuenca
6609,18.0,1868.0,Guayaquil
6610,59.0,2489.0,Guayaquil
6611,36.0,1861.0,Loja
6612,50.0,1707.0,Quito
6613,51.0,2614.0,Guayaquil
6614,33.0,2564.0,Quito
6615,61.0,1906.0,Guayaquil
6616,57.0,2915.0,Cuenca
6617,35.0,1839.0,Guayaquil
6618,51.0,2020.0,Guayaquil
6619,42.0,2076.0,Quito
6620,62.0,1407.0,Cuenca
6621,23.0,614.0,Loja
6622,38.0,2647.0,Quito
6623,23.0,2985.0,Cuenca
6624,49.0,1868.0,Cuenca
6625,58.0,2896.0,Quito
6626,60.0,638.0,Guayaquil
6627,56.0,1327.0,Cuenca
6628,48.0,2871.0,Loja
6629,59.0,1345.0,Guayaquil
6630,27.0,2841.0,Quito
6631,47.0,2480.0,Quito
6632,35.0,2052.0,Quito
6633,41.0,1815.0,Quito
6634,26.0,573.0,Loja
6635,48.0,983.0,Loja
6636,32.0,515.0,Cuenca
6637,21.0,2049.0,Loja
6638,57.0,1859.0,Quito
6639,26.0,2396.0,Loja
6640,62.0,1650.0,Guayaquil
6641,26.0,628.0,Guayaquil
6642,43.0,1010.0,Cuenca
6643,21.0,922.0,Quito
6644,34.0,2932.0,Loja
6645,33.0,2406.0,Cuenca
6646,32.0,731.0,Cuenca
6647,52.0,1458.0,Loja
6648,22.0,1324.0,Cuenca
6649,22.0,564.0,Quito
6650,37.0,1332.0,Loja
6651,32.0,1114.0,Guayaquil
6652,35.0,2528.0,Guayaquil
6653,64.0,1300.0,Loja
6654,19.0,2467.0,Cuenca
6655,46.0,777.0,Cuenca
6656,30.0,2513.0,Guayaquil
6657,21.0,2217.0,Guayaquil
6658,59.0,2913.0,Quito
6659,62.0,1738.0,Cuenca
6660,27.0,2986.0,Quito
6661,48.0,927.0,Guayaquil
6662,58.0,2943.0,Guayaquil
6663,25.0,2024.0,Guayaquil
6664,20.0,1986.0,Guayaquil
6665,63.0,1085.0,Quito
6666,26.0,874.0,Guayaquil
6667,47.0,2023.0,Loja
6668,28.0,592.0,Cuenca
6669,52.0,2100.0,Guayaquil
6670,54.0,2868.0,Cuenca
6671,59.0,1413.0,Guayaquil
6672,30.0,1845.0,Quito
6673,53.0,2340.0,Cuenca
6674,30.0,1801.0,Quito
6675,29.0,2121.0,Guayaquil
6676,54.0,2061.0,Loja
6677,27.0,2253.0,Loja
6678,26.0,1916.0,Loja
6679,24.0,594.0,Loja
6680,19.0,2279.0,Loja
6681,40.0,1458.0,Quito
6682,56.0,1630.0,Loja
6683,57.0,1913.0,Guayaquil
6684,56.0,2283.0,Quito
6685,38.0,2618.0,Quito
6686,40.0,1163.0,Loja
6687,46.0,1468.0,Cuenca
6688,31.0,2915.0,Guayaquil
6689,43.0,2598.0,Quito
6690,22.0,1666.0,Guayaquil
6691,48.0,2071.0,Cuenca
6692,42.0,2023.0,Quito
6693,48.0,1487.0,Guayaquil
6694,37.0,2807.0,Loja
6695,61.0,1725.0,Quito
6696,34.0,1708.0,Quito
6697,62.0,2705.0,Quito
6698,19.0,598.0,Quito
6699,42.0,2788.0,Loja
6700,30.0,2014.0,Cuenca
6701,56.0,701.0,Cuenca
6702,45.0,1133.0,Guayaquil
6703,59.0,1245.0,Loja
6704,23.0,989.0,Loja
6705,20.0,1078.0,Guayaquil
6706,52.0,772.0,Loja
6707,35.0,1742.0,Loja
6708,28.0,1285.0,Quito
6709,37.0,952.0,Quito
6710,22.0,1675.0,Quito
6711,36.0,2894.0,Loja
6712,39.0,1315.0,Loja
6713,36.0,913.0,Cuenca
6714,64.0,2050.0,Quito
6715,33.0,930.0,Guayaquil
6716,41.0,2926.0,Loja
6717,58.0,1394.0,Quito
6718,21.0,2975.0,Cuenca
6719,32.0,2446.0,Quito
6720,42.0,1607.0,Cuenca
6721,61.0,691.0,Cuenca
6722,52.0,540.0,Loja
6723,31.0,2387.0,Cuenca
6724,36.0,2359.0,Cuenca
6725,55.0,2296.0,Guayaquil
6726,53.0,1832.0,Cuenca
6727,24.0,635.0,Guayaquil
6728,47.0,2313.0,Guayaquil
6729,36.0,605.0,Quito
6730,42.0,1018.0,Quito
6731,33.0,2441.0,Loja
6732,64.0,2065.0,Loja
6733,57.0,625.0,Loja
6734,25.0,2947.0,Cuenca
6735,35.0,2626.0,Quito
6736,45.0,888.0,Cuenca
6737,33.0,2058.0,Quito
6738,36.0,2224.0,Cuenca
6739,59.0,2621.0,Loja
6740,34.0,1528.0,Quito
6741,62.0,2442.0,Quito
6742,30.0,581.0,Guayaquil
6743,24.0,2060.0,Quito
6744,44.0,1275.0,Quito
6745,27.0,777.0,Cuenca
6746,51.0,2378.0,Loja
6747,53.0,2771.0,Guayaquil
6748,42.0,2107.0,Cuenca
6749,23.0,1105.0,Quito
6750,41.0,2566.0,Cuenca
6751,35.0,1139.0,Loja
6752,40.0,2289.0,Guayaquil
6753,23.0,2256.0,Cuenca
6754,46.0,1866.0,Quito
6755,42.0,2644.0,Cuenca
6756,34.0,674.0,Quito
6757,63.0,1876.0,Guayaquil
6758,41.0,847.0,Guayaquil
6759,28.0,500.0,Cuenca
6760,43.0,562.0,Guayaquil
6761,51.0,2283.0,Loja
6762,45.0,725.0,Cuenca
6763,20.0,2970.0,Quito
6764,28.0,1542.0,Cuenca
6765,55.0,2578.0,Quito
6766,31.0,1344.0,Guayaquil
6767,43.0,523.0,Quito
6768,38.0,1734.0,Quito
6769,56.0,2484.0,Quito
6770,47.0,660.0,Quito
6771,25.0,1778.0,Loja
6772,37.0,2094.0,Quito
6773,49.0,2661.0,Cuenca
6774,39.0,2452.0,Loja
6775,24.0,2195.0,Quito
6776,26.0,1454.0,Quito
6777,62.0,856.0,Quito
6778,18.0,2716.0,Loja
6779,46.0,1468.0,Quito
6780,25.0,741.0,Quito
6781,21.0,638.0,Quito
6782,52.0,2644.0,Guayaquil
6783,20.0,646.0,Cuenca
6784,62.0,1580.0,Quito
6785,57.0,1565.0,Cuenca
6786,24.0,1042.0,Guayaquil
6787,44.0,1191.0,Guayaquil
6788,18.0,1525.0,Quito
6789,44.0,1661.0,Cuenca
6790,33.0,2140.0,Loja
6791,55.0,1229.0,Quito
6792,24.0,2878.0,Loja
6793,61.0,903.0,Guayaquil
6794,40.0,2439.0,Guayaquil
6795,58.0,1650.0,Cuenca
6796,28.0,2235.0,Loja
6797,59.0,1538.0,Loja
6798,50.0,2773.0,Quito
6799,53.0,1244.0,Cuenca
6800,54.0,818.0,Cuenca
6801,58.0,1742.0,Loja
6802,34.0,1272.0,Guayaquil
6803,52.0,2416.0,Cuenca
6804,22.0,2999.0,Guayaquil
6805,49.0,1443.0,Quito
6806,20.0,2514.0,Cuenca
6807,64.0,1713.0,Cuenca
6808,52.0,918.0,Quito
6809,31.0,1364.0,Cuenca
6810,48.0,1288.0,Loja
6811,48.0,2371.0,Loja
6812,34.0,994.0,Quito
6813,41.0,1562.0,Guayaquil
6814,40.0,2709.0,Guayaquil
6815,35.0,2525.0,Cuenca
6816,31.0,2668.0,Guayaquil
6817,32.0,2946.0,Guayaquil
6818,32.0,2485.0,Quito
6819,23.0,1227.0,Guayaquil
6820,44.0,1060.0,Guayaquil
6821,32.0,1652.0,Guayaquil
6822,53.0,1039.0,Loja
6823,25.0,2903.0,Loja
6824,32.0,1159.0,Quito
6825,20.0,2979.0,Cuenca
6826,64.0,2363.0,Quito
6827,30.0,1950.0,Cuenca
6828,58.0,1316.0,Cuenca
6829,51.0,2444.0,Guayaquil
6830,41.0,1715.0,Guayaquil
6831,57.0,511.0,Quito
6832,49.0,2786.0,Quito
6833,49.0,2395.0,Quito
6834,47.0,2930.0,Loja
6835,30.0,547.0,Loja
6836,18.0,2864.0,Loja
6837,51.0,2756.0,Loja
6838,32.0,2070.0,Loja
